LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,Parameters
1467,Jul,17,14:02:54,combo,ftpd,24367.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:02:54', '2005']"
1468,Jul,17,14:02:54,combo,ftpd,24368.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:02:54', '2005']"
1469,Jul,17,14:02:55,combo,ftpd,24369.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:55 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:02:55', '2005']"
1470,Jul,17,14:02:57,combo,ftpd,24370.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:02:57', '2005']"
1471,Jul,17,14:02:59,combo,ftpd,24371.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:02:59', '2005']"
1472,Jul,17,14:02:59,combo,ftpd,24372.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:02:59', '2005']"
1473,Jul,17,14:03:00,combo,ftpd,24373.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:03:00', '2005']"
1474,Jul,17,14:03:00,combo,ftpd,24374.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:03:00', '2005']"
1475,Jul,17,14:03:00,combo,ftpd,24375.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:03:00', '2005']"
1476,Jul,17,14:03:04,combo,ftpd,24376.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:03:04', '2005']"
1477,Jul,17,14:03:04,combo,ftpd,24377.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:03:04', '2005']"
1478,Jul,17,14:03:05,combo,ftpd,24378.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:05 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['207.30.238.8', '(host8.topspot.net)', 'Sun', 'Jul', '17', '14:03:05', '2005']"
1479,Jul,17,15:09:15,combo,ftpd,24465.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1480,Jul,17,15:09:15,combo,ftpd,24466.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1481,Jul,17,15:09:15,combo,ftpd,24467.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1482,Jul,17,15:09:15,combo,ftpd,24468.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1483,Jul,17,15:09:15,combo,ftpd,24469.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1484,Jul,17,15:09:15,combo,ftpd,24470.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1485,Jul,17,15:09:15,combo,ftpd,24471.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1486,Jul,17,15:09:15,combo,ftpd,24473.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1487,Jul,17,15:09:15,combo,ftpd,24474.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1488,Jul,17,15:09:15,combo,ftpd,24475.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1489,Jul,17,15:09:15,combo,ftpd,24472.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1490,Jul,17,15:09:15,combo,ftpd,24477.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1491,Jul,17,15:09:15,combo,ftpd,24478.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1492,Jul,17,15:09:15,combo,ftpd,24476.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1493,Jul,17,15:09:15,combo,ftpd,24480.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1494,Jul,17,15:09:15,combo,ftpd,24479.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1495,Jul,17,15:09:15,combo,ftpd,24481.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1496,Jul,17,15:09:15,combo,ftpd,24482.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:15', '2005']"
1497,Jul,17,15:09:16,combo,ftpd,24483.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:16', '2005']"
1498,Jul,17,15:09:16,combo,ftpd,24484.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:16', '2005']"
1499,Jul,17,15:09:16,combo,ftpd,24485.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:16', '2005']"
1500,Jul,17,15:09:16,combo,ftpd,24486.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:16', '2005']"
1501,Jul,17,15:09:17,combo,ftpd,24487.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:17 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['203.101.45.59', '(dsl-Chn-static-059.45.101.203.touchtelindia.net)', 'Sun', 'Jul', '17', '15:09:17', '2005']"
1502,Jul,17,21:23:20,combo,ftpd,25038.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1503,Jul,17,21:23:20,combo,ftpd,25028.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1504,Jul,17,21:23:20,combo,ftpd,25029.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1505,Jul,17,21:23:20,combo,ftpd,25035.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1506,Jul,17,21:23:20,combo,ftpd,25030.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1507,Jul,17,21:23:20,combo,ftpd,25039.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1508,Jul,17,21:23:20,combo,ftpd,25040.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1509,Jul,17,21:23:20,combo,ftpd,25031.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1510,Jul,17,21:23:20,combo,ftpd,25041.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1511,Jul,17,21:23:20,combo,ftpd,25032.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1512,Jul,17,21:23:20,combo,ftpd,25042.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1513,Jul,17,21:23:20,combo,ftpd,25033.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1514,Jul,17,21:23:20,combo,ftpd,25043.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1515,Jul,17,21:23:20,combo,ftpd,25034.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1516,Jul,17,21:23:20,combo,ftpd,25036.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1517,Jul,17,21:23:20,combo,ftpd,25037.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20', '2005']"
1518,Jul,17,21:23:23,combo,ftpd,25044.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:23', '2005']"
1519,Jul,17,21:23:24,combo,ftpd,25045.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24', '2005']"
1520,Jul,17,21:23:24,combo,ftpd,25046.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24', '2005']"
1521,Jul,17,21:23:24,combo,ftpd,25047.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24', '2005']"
1522,Jul,17,21:23:24,combo,ftpd,25048.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24', '2005']"
1523,Jul,17,21:23:24,combo,ftpd,25049.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24', '2005']"
1524,Jul,17,21:23:24,combo,ftpd,25050.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24', '2005']"
1525,Jul,17,23:21:50,combo,ftpd,25217.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:50', '2005']"
1526,Jul,17,23:21:54,combo,ftpd,25218.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1527,Jul,17,23:21:54,combo,ftpd,25219.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1528,Jul,17,23:21:54,combo,ftpd,25220.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1529,Jul,17,23:21:54,combo,ftpd,25221.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1530,Jul,17,23:21:54,combo,ftpd,25222.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1531,Jul,17,23:21:54,combo,ftpd,25223.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1532,Jul,17,23:21:54,combo,ftpd,25225.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1533,Jul,17,23:21:54,combo,ftpd,25224.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1534,Jul,17,23:21:54,combo,ftpd,25226.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1535,Jul,17,23:21:54,combo,ftpd,25227.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1536,Jul,17,23:21:54,combo,ftpd,25228.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1537,Jul,17,23:21:54,combo,ftpd,25229.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1538,Jul,17,23:21:54,combo,ftpd,25230.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1539,Jul,17,23:21:54,combo,ftpd,25231.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1540,Jul,17,23:21:54,combo,ftpd,25232.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1541,Jul,17,23:21:54,combo,ftpd,25233.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1542,Jul,17,23:21:54,combo,ftpd,25234.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1543,Jul,17,23:21:54,combo,ftpd,25235.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
1544,Jul,17,23:21:54,combo,ftpd,25236.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54', '2005']"
